0,1,2,3,4,5,6,7,8,9
16.0,0.0,3.0,-4.0,-9.0,0.0,-38.0,-18.0,-14.0,-32.0
13.0,2.0,2.0,-2.0,-12.0,0.0,-15.0,-12.0,-21.0,-14.0
19.0,2.0,5.0,-6.0,-14.0,-2.0,-23.0,-20.0,-7.0,-8.0
10.0,0.0,8.0,-6.0,-9.0,-4.0,-13.0,-18.0,-19.0,-56.0
16.0,2.0,2.0,-2.0,-7.0,-2.0,-18.0,-18.0,-17.0,-20.0
28.0,4.0,7.0,0.0,-5.0,-6.0,-8.0,-20.0,-20.0,-36.0
6.0,0.0,1.0,-8.0,-12.0,-6.0,-3.0,-22.0,-26.0,-30.0
7.0,0.0,3.0,-4.0,-9.0,-4.0,-13.0,-10.0,-12.0,-16.0
15.0,0.0,9.0,-6.0,-11.0,-8.0,-6.0,-18.0,-19.0,0.0
16.0,4.0,6.0,-8.0,-9.0,2.0,-10.0,-14.0,-7.0,-10.0
25.0,4.0,9.0,-2.0,-1.0,0.0,-20.0,-22.0,-12.0,-18.0
10.0,0.0,2.0,-2.0,-9.0,-4.0,-13.0,-18.0,-7.0,-52.0
7.0,4.0,9.0,0.0,-3.0,-8.0,-16.0,-16.0,-28.0,-22.0
28.0,4.0,1.0,-6.0,0.0,-8.0,-13.0,-24.0,0.0,-22.0
16.0,0.0,4.0,-4.0,-14.0,0.0,-28.0,-30.0,-21.0,-22.0
10.0,0.0,5.0,-4.0,-3.0,-2.0,-6.0,-12.0,-12.0,-6.0
18.0,2.0,9.0,-2.0,-7.0,-6.0,-3.0,-12.0,-10.0,-6.0
13.0,0.0,3.0,-8.0,-15.0,-2.0,-3.0,0.0,0.0,-8.0
18.0,2.0,4.0,-2.0,-1.0,0.0,-15.0,-10.0,-41.0,-24.0
13.0,0.0,10.0,2.0,-7.0,-2.0,-23.0,-4.0,-12.0,0.0
7.0,0.0,1.0,-8.0,-6.0,0.0,-10.0,-18.0,-21.0,-16.0
6.0,0.0,4.0,-6.0,-18.0,-10.0,-8.0,-10.0,0.0,-8.0
7.0,0.0,1.0,-2.0,-5.0,-2.0,-10.0,-30.0,0.0,-16.0
18.0,4.0,3.0,-8.0,-9.0,-6.0,-26.0,-16.0,-12.0,-22.0
18.0,0.0,3.0,-2.0,-3.0,-6.0,0.0,-24.0,-19.0,-8.0
10.0,6.0,6.0,-4.0,-3.0,-6.0,-10.0,-18.0,-21.0,-12.0
13.0,0.0,4.0,-6.0,-4.0,-2.0,-5.0,-20.0,-28.0,-14.0
22.0,2.0,0.0,-4.0,-3.0,-2.0,-8.0,-8.0,-21.0,-14.0
10.0,2.0,3.0,-8.0,-9.0,-8.0,-25.0,-12.0,-21.0,0.0
13.0,2.0,1.0,-6.0,0.0,-8.0,-13.0,-22.0,-14.0,-24.0
6.0,2.0,5.0,-6.0,-2.0,-10.0,0.0,-6.0,-26.0,-14.0
25.0,0.0,3.0,-2.0,-6.0,-6.0,-8.0,-14.0,-17.0,-6.0
23.0,0.0,2.0,-4.0,-6.0,-2.0,-18.0,-30.0,-5.0,-16.0
10.0,0.0,4.0,-6.0,-11.0,-8.0,-20.0,-10.0,-21.0,-24.0
10.0,0.0,2.0,-4.0,-9.0,-6.0,-20.0,-10.0,-14.0,-22.0
13.0,0.0,4.0,-2.0,0.0,-2.0,-8.0,-4.0,-14.0,-16.0
21.0,2.0,1.0,-4.0,-6.0,-6.0,-18.0,-10.0,-19.0,-16.0
13.0,2.0,1.0,-4.0,0.0,-8.0,-1.0,-6.0,-19.0,-30.0
16.0,0.0,9.0,-2.0,-6.0,-2.0,-5.0,-4.0,-10.0,-22.0
18.0,0.0,7.0,-4.0,-2.0,-2.0,-13.0,-30.0,0.0,-8.0
15.0,0.0,3.0,-4.0,-4.0,-2.0,-30.0,-10.0,-10.0,-36.0
18.0,0.0,1.0,-2.0,-6.0,-2.0,0.0,-8.0,-5.0,-8.0
16.0,0.0,1.0,-4.0,0.0,-2.0,-8.0,-4.0,-19.0,-6.0
10.0,0.0,6.0,0.0,-6.0,-6.0,0.0,-22.0,-24.0,-24.0
10.0,0.0,2.0,-2.0,-8.0,-2.0,0.0,-16.0,-7.0,0.0
